id,left,top,right,bottom,speed,dir,Nov8Fire,Nov9Fire,Nov9Pred,elevation,band1,band2,band3,band4,burnable
2228,-121.7327596,39.84925335,-121.7302596,39.84675335,1,0,0,0,0,1,3342.674316,2705.21535,2120.912006,3257.596809,0
2229,-121.7327596,39.84675335,-121.7302596,39.84425335,1,0,0,0,0,1,3568.036626,3090.128267,2464.121733,4415.075532,0
2230,-121.7327596,39.84425335,-121.7302596,39.84175335,1,0,0,0,0,0,3272.474316,2637.259422,2002.180243,3421.880243,0
2231,-121.7327596,39.84175335,-121.7302596,39.83925335,1,0,0,0,0,1,3479.764894,2896.903343,2372.205775,3464.652432,0
2232,-121.7327596,39.83925335,-121.7302596,39.83675335,1,0,0,0,0,0,3490.810376,3047.780451,2340.94406,4646.119248,0
2233,-121.7327596,39.83675335,-121.7302596,39.83425335,1,0,0,0,0,0,3294.455167,2677.178875,2048.239058,3428.41155,0
2234,-121.7327596,39.83425335,-121.7302596,39.83175335,1,0,0,0,0,0,3335.658663,2743.745897,2141.107447,3196.306687,0
2235,-121.7327596,39.83175335,-121.7302596,39.82925335,1,0,0,0,0,0,3496.00152,2991.495137,2427.745593,3804.608055,0
2236,-121.7327596,39.82925335,-121.7302596,39.82675335,1,0,0,0,0,0,3342.260182,2799.239362,2169.585106,3965.769757,0
2237,-121.7327596,39.82675335,-121.7302596,39.82425335,1,0,0,0,0,0,3266.488298,2677.543161,2088.368541,3452.617933,0
2238,-121.7327596,39.82425335,-121.7302596,39.82175335,1,0,0,0,0,1,3406.127356,2842.608055,2284.490426,3475.82614,0
2239,-121.7327596,39.82175335,-121.7302596,39.81925335,1,0,0,0,0,1,3710.694985,3198.059878,2825.614894,3472.207143,0
2240,-121.7327596,39.81925335,-121.7302596,39.81675335,1,0,0,0,0,1,3691.763526,3175.964742,2723.785106,3802.779787,0
2241,-121.7327596,39.81675335,-121.7302596,39.81425335,1,0,0,0,0,0,3475.416565,2871.56079,2274.750912,3592.893465,0
2242,-121.7327596,39.81425335,-121.7302596,39.81175335,1,0,0,0,0,1,3479.772632,2925.112481,2275.904962,3978.288571,0
2243,-121.7327596,39.81175335,-121.7302596,39.80925335,1,0,0,0,0,0,3795.755623,3293.778419,2900.383435,3954.510486,0
2244,-121.7327596,39.80925335,-121.7302596,39.80675335,2,0,0,0,0,0,4155.854559,3735.712918,3529.948936,4075.182675,0
2245,-121.7327596,39.80675335,-121.7302596,39.80425335,2,0,0,0,0,0,4252.371429,3893.476292,3718.03997,4398.315198,0
2246,-121.7327596,39.80425335,-121.7302596,39.80175335,2,0,0,0,0,0,3569.03693,3097.30152,2486.172492,4567.248176,0
2247,-121.7327596,39.80175335,-121.7302596,39.79925335,1,0,0,0,0,0,3489.692097,2957.015805,2403.217781,4192.967021,0
2248,-121.7327596,39.79925335,-121.7302596,39.79675335,1,0,0,0,0,0,3462.215502,2893.760334,2258.981459,3873.595137,0
2249,-121.7327596,39.79675335,-121.7302596,39.79425335,1,0,0,0,0,0,3262.46155,2664.153799,1841.139058,3766.942097,0
2250,-121.7327596,39.79425335,-121.7302596,39.79175335,1,0,0,0,0,0,3252.953647,2586.478116,1864.502432,3315.802432,0
2251,-121.7327596,39.79175335,-121.7302596,39.78925335,1,0,0,0,0,0,3587.104103,3008.253951,2603.780851,3363.927204,0
2252,-121.7327596,39.78925335,-121.7302596,39.78675335,1,0,0,0,0,0,3882.202556,3390.296992,3260.18812,3407.73203,1
2253,-121.7327596,39.78675335,-121.7302596,39.78425335,0,0,0,0,0,0,3722.451976,3160.86231,2928.857447,3304.094377,1
2254,-121.7327596,39.78425335,-121.7302596,39.78175335,0,0,0,0,0,0,3501.209574,2798.614438,2442.278875,2532.105319,0
2255,-121.7327596,39.78175335,-121.7302596,39.77925335,1,0,0,0,0,0,3413.619301,2682.106079,2307.400152,2213.471125,1
2256,-121.7327596,39.77925335,-121.7302596,39.77675335,1,0,0,0,0,0,4165.474164,3852.519149,3933.555623,4079.668389,1
2257,-121.7327596,39.77675335,-121.7302596,39.77425335,1,0,0,0,0,0,3950.302888,3511.725532,3417.584498,3561.31003,1
2258,-121.7327596,39.77425335,-121.7302596,39.77175335,1,0,0,0,0,0,4170.691185,3825.539514,3757.410638,3909.765198,1
2259,-121.7327596,39.77175335,-121.7302596,39.76925335,1,0,0,1,0,0,4236.415805,3838.859119,3716.288602,3929.647112,0
2260,-121.7327596,39.76925335,-121.7302596,39.76675335,1,0,0,1,0,0,3966.129179,3526.807295,3213.444377,3910.004407,0
2261,-121.7327596,39.76675335,-121.7302596,39.76425335,1,0,0,1,0,0,4100.136391,3694.273534,3485.333534,4075.608722,0
2262,-121.7327596,39.76425335,-121.7302596,39.76175335,1,0,0,1,0,0,3797.640578,3208.282979,2879.508359,3443.158511,0
2263,-121.7327596,39.76175335,-121.7302596,39.75925335,1,0,0,1,0,0,3981.103799,3470.061854,3323.126444,3653.697416,1
2264,-121.7327596,39.75925335,-121.7302596,39.75675335,1,0,0,1,0,0,4240.159574,3853.122644,3828.656687,3939.617477,1
2265,-121.7327596,39.75675335,-121.7302596,39.75425335,1,0,0,1,0,0,4241.37462,3866.036474,3813.194225,4021.901064,1
2266,-121.7327596,39.75425335,-121.7302596,39.75175335,1,0,0,1,0,0,4264.245137,3893.937082,3893.311398,3968.9731,1
2267,-121.7327596,39.75175335,-121.7302596,39.74925335,1,0,0,1,0,0,3827.325684,3310.065805,3054.894833,3943.065198,0
2268,-121.7327596,39.74925335,-121.7302596,39.74675335,1,0,0,1,0,0,3875.505927,3335.845745,3165.013374,3615.449088,1
2269,-121.7327596,39.74675335,-121.7302596,39.74425335,1,0,0,1,0,0,3837.988298,3293.430243,3124.154863,3245.549088,1
2270,-121.7327596,39.74425335,-121.7302596,39.74175335,1,0,0,1,0,0,3703.931459,3057.917021,2827.968845,2790.574164,1
2271,-121.7327596,39.74175335,-121.7302596,39.73925335,1,0,0,1,0,0,3806.073233,3223.107218,3008.86782,2973.401955,1
2272,-121.7327596,39.73925335,-121.7302596,39.73675335,1,0,0,1,0,0,4341.91535,4078.247872,4166.144985,3951.310638,1
2273,-121.7327596,39.73675335,-121.7302596,39.73425335,1,0,0,1,0,0,4208.443617,3781.862462,3712.358967,3530.73465,1
2274,-121.7327596,39.73425335,-121.7302596,39.73175335,1,0,0,1,0,0,4113.620973,3671.324316,3504.745289,3799.187538,0
2275,-121.7327596,39.73175335,-121.7302596,39.72925335,1,0,0,1,0,0,3863.840274,3303.98693,3088.579179,3164.056535,1
2276,-121.7327596,39.72925335,-121.7302596,39.72675335,1,0,0,1,0,0,4237.589666,3811.366565,3806.331611,3657.293921,1
2277,-121.7327596,39.72675335,-121.7302596,39.72425335,1,0,0,1,0,0,4469.521581,4124.509574,4186.909422,4115.650608,0
2278,-121.7327596,39.72425335,-121.7302596,39.72175335,1,0,0,1,0,0,3770.11383,3138.551368,2864.048936,3179.808359,0
2279,-121.7327596,39.72175335,-121.7302596,39.71925335,1,0,0,1,0,0,4128.361854,3605.867629,3540.801368,3549.966413,1
2280,-121.7327596,39.71925335,-121.7302596,39.71675335,0,0,0,1,0,0,4383.590274,3983.962766,4053.215046,3943.744377,1
2281,-121.7327596,39.71675335,-121.7302596,39.71425335,0,0,0,1,0,0,4472.21594,4108.434586,4069.214887,3920.008722,0
2282,-121.7327596,39.71425335,-121.7302596,39.71175335,1,0,0,1,0,0,3969.31535,3498.708359,3134.456991,3866.675836,0
2283,-121.7327596,39.71175335,-121.7302596,39.70925335,1,0,0,1,0,0,3744.922644,3201.707599,2684.490274,3702.004103,0
2284,-121.7327596,39.70925335,-121.7302596,39.70675335,1,0,0,1,0,0,3538.320365,2809.875836,2302.009422,2642.148176,0
2285,-121.7327596,39.70675335,-121.7302596,39.70425335,1,0,0,1,0,0,4297.880395,3804.56231,3571.330395,3481.871884,0
2286,-121.7327596,39.70425335,-121.7302596,39.70175335,1,0,0,1,0,0,3958.646353,3446.536018,3383.78693,2970.614134,1
2287,-121.7327596,39.70175335,-121.7302596,39.69925335,1,0,0,1,0,0,4451.743465,4200.115198,4354.497264,3925.529787,1
2288,-121.7327596,39.69925335,-121.7302596,39.69675335,1,0,0,1,0,0,4327.446809,3988.827508,4032.791793,3635.548936,1
2289,-121.7327596,39.69675335,-121.7302596,39.69425335,1,0,0,1,0,0,4198.582067,3724.466717,3727.516869,3413.249848,1
2290,-121.7327596,39.69425335,-121.7302596,39.69175335,1,0,0,1,0,0,4358.304812,3927.078797,3977.074286,3550.145714,0
2291,-121.7327596,39.69175335,-121.7302596,39.68925335,1,0,0,1,0,0,4357.240122,3941.676748,3990.140122,3510.364438,0
2292,-121.7327596,39.68925335,-121.7302596,39.68675335,1,0,0,1,0,0,4375.472644,3942.342705,3956.496049,3720.123556,0
2293,-121.7327596,39.68675335,-121.7302596,39.68425335,1,0,0,1,0,0,4352.731003,3969.113526,3988.845745,3928.245441,1
2294,-121.7327596,39.68425335,-121.7302596,39.68175335,1,0,0,1,0,0,4121.238298,3635.878116,3548.089666,3684.215805,1
2295,-121.7327596,39.68175335,-121.7302596,39.67925335,1,0,0,1,0,0,4155.45076,3638.677356,3529.170213,3559.239058,0
2296,-121.7327596,39.67925335,-121.7302596,39.67675335,1,0,0,1,0,0,4168.637386,3580.141641,3446.976748,3260.18769,0
2297,-121.7327596,39.67675335,-121.7302596,39.67425335,1,0,0,1,0,0,6866.95304,6813.805167,6881.025228,5117.848176,0
2298,-121.7327596,39.67425335,-121.7302596,39.67175335,1,0,0,1,0,0,4946.287842,4603.623404,4515.090426,3581.989362,0
2299,-121.7327596,39.67175335,-121.7302596,39.66925335,1,0,0,1,0,0,4232.687994,3786.843465,3605.526292,3183.750456,0
2300,-121.7327596,39.66925335,-121.7302596,39.66675335,1,0,0,1,0,0,4293.994586,3839.327669,3836.945263,3549.343759,1
2301,-121.7327596,39.66675335,-121.7302596,39.66425335,1,0,0,1,0,0,4519.005927,4037.852432,3907.409878,3372.454711,0
2302,-121.7327596,39.66425335,-121.7302596,39.66175335,1,0,0,1,0,0,4387.325228,4021.764134,4117.670669,3739.085866,1
2303,-121.7327596,39.66175335,-121.7302596,39.65925335,1,0,0,1,0,0,4447.350608,4098.798632,4175.18997,3809.016869,0
2304,-121.7327596,39.65925335,-121.7302596,39.65675335,1,0,0,1,0,0,4491.101064,4103.942705,4102.252736,3624.056991,0
2305,-121.7327596,39.65675335,-121.7302596,39.65425335,1,0,0,1,0,0,4552.175228,4173.607751,4286.995593,3889.609574,0
2306,-121.7327596,39.65425335,-121.7302596,39.65175335,1,0,0,1,0,0,4306.487386,3806.043921,3776.027508,3322.63465,0
2307,-121.7327596,39.65175335,-121.7302596,39.64925335,1,0,0,0,0,0,4500.698632,4125.816261,4253.319301,3857.718389,0
2308,-121.7327596,39.64925335,-121.7302596,39.64675335,1,0,0,0,0,0,4576.662462,4234.786018,4370.258815,4096.954407,0
2309,-121.7327596,39.64675335,-121.7302596,39.64425335,1,0,0,0,0,0,4117.232523,3517.584498,3293.982523,2710.020213,0
2310,-121.7327596,39.64425335,-121.7302596,39.64175335,1,0,0,0,0,0,4019.11594,3365.26797,3111.920902,2504.683008,0
2311,-121.7327596,39.64175335,-121.7302596,39.63925335,1,0,0,0,0,0,3990.058359,3347.160942,3066.012006,2464.016109,0
2312,-121.7327596,39.63925335,-121.7302596,39.63675335,1,0,0,0,0,0,4013.564286,3409.52386,3151.5769,2554.496809,0
2313,-121.7327596,39.63675335,-121.7302596,39.63425335,1,0,0,0,0,0,3998.147112,3421.755319,3164.829179,2563.813982,0
2314,-121.7327596,39.63425335,-121.7302596,39.63175335,1,0,0,0,0,0,4504.927204,4267.879635,4390.071733,3936.106535,0
2315,-121.7327596,39.63175335,-121.7302596,39.62925335,1,0,0,0,0,0,5034.514134,5080.705167,5515.087234,5103.014742,0
2316,-121.7327596,39.62925335,-121.7302596,39.62675335,1,0,0,0,0,0,5057.118845,5113.819909,5589.556383,5144.957599,0
2317,-121.7327596,39.62675335,-121.7302596,39.62425335,1,0,0,0,0,0,5079.290274,5156.412766,5605.08997,5497.699696,0
2318,-121.7327596,39.62425335,-121.7302596,39.62175335,1,0,0,0,0,0,5292.883131,5560.906839,6197.228267,6523.033739,0
2319,-121.7327596,39.62175335,-121.7302596,39.61925335,1,0,0,0,0,0,5264.689362,5488.050152,6001.414742,6297.239666,0
2320,-121.7327596,39.61925335,-121.7302596,39.61675335,1,0,0,0,0,0,5015.897744,5025.445113,5439.416241,5076.256391,0
2321,-121.7327596,39.61675335,-121.7302596,39.61425335,1,0,0,0,0,0,5092.570365,5122.19924,5576.225532,5246.113222,0
2322,-121.7327596,39.61425335,-121.7302596,39.61175335,1,0,0,0,0,0,4058.761398,3619.68465,3398.51459,3956.84772,0
2323,-121.7327596,39.61175335,-121.7302596,39.60925335,1,0,0,0,0,0,3552.327204,2895.384498,2462.970669,3018.849544,0
2324,-121.7327596,39.60925335,-121.7302596,39.60675335,1,0,0,0,0,0,3507.093009,2907.427812,2288.483891,3601.905623,0
2325,-121.7327596,39.60675335,-121.7302596,39.60425335,1,0,0,0,0,0,3499.969301,2874.056383,2235.58769,3453.649392,0
2326,-121.7327596,39.60425335,-121.7302596,39.60175335,1,0,0,0,0,0,3516.065957,2838.496353,2299.482675,2999.359119,0
2327,-121.7327596,39.60175335,-121.7302596,39.59925335,1,0,0,0,0,0,3571.917781,2931.816109,2408.130851,3196.682219,0
2328,-121.7327596,39.59925335,-121.7302596,39.59675335,1,0,0,0,0,0,3663.833739,3172.483283,2839.832371,3453.2731,1
2329,-121.7327596,39.59675335,-121.7302596,39.59425335,1,0,0,0,0,0,4031.993684,3634.715789,3514.169624,3942.212481,1
2330,-121.7327596,39.59425335,-121.7302596,39.59175335,1,0,0,0,0,0,4535.885866,4166.629635,4259.359726,4324.563982,0
2331,-121.7327596,39.59175335,-121.7302596,39.58925335,1,0,0,0,0,0,3852.668237,3394.786778,2861.718845,3972.408511,0
2332,-121.7302596,39.86675335,-121.7277596,39.86425335,1,0,0,0,0,1,3355.770365,2833.86307,2288.184954,4034.674316,0
2333,-121.7302596,39.86425335,-121.7277596,39.86175335,1,0,0,0,0,1,3175.493083,2532.243459,1934.638797,3184.517744,0
2334,-121.7302596,39.86175335,-121.7277596,39.85925335,1,0,0,0,0,1,3180.575532,2570.568997,1975.482523,3467.95076,0
2335,-121.7302596,39.85925335,-121.7277596,39.85675335,1,0,0,0,0,1,3581.882827,3078.741641,2596.408815,3954.483891,0
2336,-121.7302596,39.85675335,-121.7277596,39.85425335,1,0,0,0,0,1,3237.119757,2616.072036,1915.775836,3729.000456,0
2337,-121.7302596,39.85425335,-121.7277596,39.85175335,1,0,0,0,0,1,3351.956079,2792.073708,2141.895289,4088.631459,0
2338,-121.7302596,39.85175335,-121.7277596,39.84925335,1,0,0,0,0,1,3262.594377,2645.167021,2020.915198,3459.985866,0
2339,-121.7302596,39.84925335,-121.7277596,39.84675335,1,0,0,0,0,1,3587.067325,3027.448176,2511.414894,3863.935258,0
2340,-121.7302596,39.84675335,-121.7277596,39.84425335,1,0,0,0,0,0,3316.966109,2735.463678,2017.720821,4106.008815,0
2341,-121.7302596,39.84425335,-121.7277596,39.84175335,1,0,0,0,0,1,3313.906535,2684.520517,2065.386626,3324.818541,0
2342,-121.7302596,39.84175335,-121.7277596,39.83925335,1,0,0,0,0,1,3378.274012,2858.188906,2143.94772,4298.372188,0
2343,-121.7302596,39.83925335,-121.7277596,39.83675335,1,0,0,0,0,0,3215.292481,2620.95985,1864.570075,3844.726466,0
2344,-121.7302596,39.83675335,-121.7277596,39.83425335,1,0,0,0,0,0,3236.251064,2683.63845,1896.524924,3886.61535,0
2345,-121.7302596,39.83425335,-121.7277596,39.83175335,1,0,0,0,0,1,3162.102128,2531.439058,1823.23921,3220.166261,0
2346,-121.7302596,39.83175335,-121.7277596,39.82925335,1,0,0,0,0,1,3419.273252,2919.830699,2266.856839,4135.778116,0
2347,-121.7302596,39.82925335,-121.7277596,39.82675335,1,0,0,0,0,0,3600.321429,3098.416109,2613.289058,3925.231763,0
2348,-121.7302596,39.82675335,-121.7277596,39.82425335,1,0,0,0,0,0,3419.751824,2876.279635,2321.632371,3832.204559,0
2349,-121.7302596,39.82425335,-121.7277596,39.82175335,1,0,0,0,0,0,3589.921125,3096.216109,2606.750304,3796.627508,0
2350,-121.7302596,39.82175335,-121.7277596,39.81925335,1,0,0,0,0,0,3628.077508,3138.156231,2654.696505,3911.172796,0
2351,-121.7302596,39.81925335,-121.7277596,39.81675335,1,0,0,0,0,0,3730.684347,3256.029939,2801.014894,4188.258511,0
2352,-121.7302596,39.81675335,-121.7277596,39.81425335,1,0,0,0,0,0,3657.410182,3118.287994,2614.941033,3869.46155,0
2353,-121.7302596,39.81425335,-121.7277596,39.81175335,1,0,0,0,0,0,3716.300902,3216.255489,2752.865564,4000.539098,0
2354,-121.7302596,39.81175335,-121.7277596,39.80925335,1,0,0,0,0,0,3861.001824,3403.426292,3046.222036,4082.37614,0
2355,-121.7302596,39.80925335,-121.7277596,39.80675335,2,0,0,0,0,0,4081.715046,3699.755775,3425.324924,4348.937234,0
2356,-121.7302596,39.80675335,-121.7277596,39.80425335,2,0,0,0,0,0,3881.146505,3452.174316,3052.392857,4496.59848,0
2357,-121.7302596,39.80425335,-121.7277596,39.80175335,2,0,0,0,0,0,3596.616717,3116.636626,2593.818997,4353.871125,0
2358,-121.7302596,39.80175335,-121.7277596,39.79925335,1,0,0,0,0,0,3489.925988,2926.578723,2388.412158,3921.687994,0
2359,-121.7302596,39.79925335,-121.7277596,39.79675335,1,0,0,0,0,0,3291.025836,2591.970061,1891.557903,3302.552736,0
2360,-121.7302596,39.79675335,-121.7277596,39.79425335,1,0,0,0,0,0,3201.450608,2483.465046,1702.774316,2985.728419,0
2361,-121.7302596,39.79425335,-121.7277596,39.79175335,1,0,0,0,0,0,3681.58541,3134.554407,2765.045441,3372.717781,0
2362,-121.7302596,39.79175335,-121.7277596,39.78925335,1,0,0,0,0,0,3939.193009,3507.08465,3368.305167,3758.075836,1
2363,-121.7302596,39.78925335,-121.7277596,39.78675335,1,0,0,0,0,0,3769.237143,3241.22406,3016.846767,3305.673083,1
2364,-121.7302596,39.78675335,-121.7277596,39.78425335,0,0,0,0,0,0,3810.982827,3291.988754,3085.461398,3263.291337,1
2365,-121.7302596,39.78425335,-121.7277596,39.78175335,0,0,0,0,0,0,3386.330547,2595.410334,2178.844377,2203.682067,0
2366,-121.7302596,39.78175335,-121.7277596,39.77925335,1,0,0,0,0,0,4072.343313,3636.195897,3584.56383,3480.108663,1
2367,-121.7302596,39.77925335,-121.7277596,39.77675335,1,0,0,0,0,0,4120.800152,3713.439818,3631.313222,3768.968997,1
2368,-121.7302596,39.77675335,-121.7277596,39.77425335,1,0,0,0,0,0,4190.097112,3828.343465,3701.511398,4092.242705,0
2369,-121.7302596,39.77425335,-121.7277596,39.77175335,1,0,0,1,0,0,4114.414438,3772.707903,3556.042857,4302.744985,0
2370,-121.7302596,39.77175335,-121.7277596,39.76925335,1,0,0,1,0,0,3904.28541,3480.728116,3045.575988,4404.076748,0
2371,-121.7302596,39.76925335,-121.7277596,39.76675335,1,0,0,1,0,0,3991.996201,3535.903343,3242.933891,3992.575988,0
2372,-121.7302596,39.76675335,-121.7277596,39.76425335,1,0,0,1,0,0,4132.046165,3710.544662,3588.975188,3965.234286,0
2373,-121.7302596,39.76425335,-121.7277596,39.76175335,1,0,0,1,0,0,3867.083283,3316.576292,3016.710942,3684.422948,0
2374,-121.7302596,39.76175335,-121.7277596,39.75925335,1,0,0,1,0,0,3837.275684,3309.147568,2980.408055,3793.558967,0
2375,-121.7302596,39.75925335,-121.7277596,39.75675335,1,0,0,1,0,0,3921.026292,3410.65152,3141.696049,3981.185714,0
2376,-121.7302596,39.75675335,-121.7277596,39.75425335,1,0,0,1,0,0,3808.36535,3272.375988,2967.640122,3913.556687,0
2377,-121.7302596,39.75425335,-121.7277596,39.75175335,1,0,0,1,0,0,3597.347872,3009.749696,2538.494377,3756.678723,0
2378,-121.7302596,39.75175335,-121.7277596,39.74925335,1,0,0,1,0,0,3870.286018,3335.642249,3084.318845,3596.750152,0
2379,-121.7302596,39.74925335,-121.7277596,39.74675335,1,0,0,1,0,0,3853.678267,3336.43921,3128.917933,3466.470213,1
2380,-121.7302596,39.74675335,-121.7277596,39.74425335,1,0,0,1,0,0,3718.57462,3117.640729,2885.1769,2921.302736,1
2381,-121.7302596,39.74425335,-121.7277596,39.74175335,1,0,0,1,0,0,3584.802584,2928.172796,2620.320821,2579.2231,1
2382,-121.7302596,39.74175335,-121.7277596,39.73925335,1,0,0,1,0,0,4076.37218,3693.717744,3660.64015,3625.457143,1
2383,-121.7302596,39.73925335,-121.7277596,39.73675335,1,0,0,1,0,0,4195.01079,3835.717629,3801.327204,3736.278723,1
2384,-121.7302596,39.73675335,-121.7277596,39.73425335,1,0,0,1,0,0,4374.062158,4072.853191,4090.148936,4034.787082,1
2385,-121.7302596,39.73425335,-121.7277596,39.73175335,1,0,0,1,0,0,3814.007903,3217.813678,2946.371884,3117.477812,0
2386,-121.7302596,39.73175335,-121.7277596,39.72925335,1,0,0,1,0,0,4147.420973,3686.291489,3621.096201,3442.396657,1
2387,-121.7302596,39.72925335,-121.7277596,39.72675335,1,0,0,1,0,0,4430.799848,4098.968085,4213.496809,3932.655167,1
2388,-121.7302596,39.72675335,-121.7277596,39.72425335,1,0,0,1,0,0,4136.535714,3679.402888,3553.563526,3869.546505,0
2389,-121.7302596,39.72425335,-121.7277596,39.72175335,1,0,0,1,0,0,3983.657143,3415.381611,3287.290881,3215.700152,1
2390,-121.7302596,39.72175335,-121.7277596,39.71925335,1,0,0,1,0,0,4220.988754,3719.30076,3699.683283,3678.382675,1
2391,-121.7302596,39.71925335,-121.7277596,39.71675335,0,0,0,1,0,0,4469.525076,4092.808663,4183.529331,4122.556839,0
2392,-121.7302596,39.71675335,-121.7277596,39.71425335,0,0,0,1,0,0,4598.104662,4296.96812,4381.151128,4177.114135,0
2393,-121.7302596,39.71425335,-121.7277596,39.71175335,1,0,0,1,0,0,4191.500456,3790.807599,3670.495745,3955.73693,0
2394,-121.7302596,39.71175335,-121.7277596,39.70925335,1,0,0,1,0,0,3543.53617,2934.900608,2314.780699,3665.037234,0
2395,-121.7302596,39.70925335,-121.7277596,39.70675335,1,0,0,1,0,0,3924.119909,3364.371429,2950.482067,3121.428419,0
2396,-121.7302596,39.70675335,-121.7277596,39.70425335,1,0,0,1,0,0,4382.424316,4011.657143,3992.384954,3675.430851,0
2397,-121.7302596,39.70425335,-121.7277596,39.70175335,1,0,0,1,0,0,4372.775836,4069.147264,4187.049392,3785.860182,1
2398,-121.7302596,39.70175335,-121.7277596,39.69925335,1,0,0,1,0,0,4431.724924,4172.21535,4295.732371,3889.996201,1
2399,-121.7302596,39.69925335,-121.7277596,39.69675335,1,0,0,1,0,0,4187.594377,3768.418997,3744.929331,3396.314286,1
2400,-121.7302596,39.69675335,-121.7277596,39.69425335,1,0,0,1,0,0,4294.854103,3866.727508,3922.703495,3483.92462,1
2401,-121.7302596,39.69425335,-121.7277596,39.69175335,1,0,0,1,0,0,4371.67218,3913.701654,3969.99609,3514.917444,0
2402,-121.7302596,39.69175335,-121.7277596,39.68925335,1,0,0,1,0,0,4391.98997,3983.403799,4056.329787,3662.632219,0
2403,-121.7302596,39.68925335,-121.7277596,39.68675335,1,0,0,1,0,0,4399.109726,3962.729787,3975.003951,3737.806383,0
2404,-121.7302596,39.68675335,-121.7277596,39.68425335,1,0,0,1,0,0,4249.708815,3826.155623,3791.399088,3695.771884,1
2405,-121.7302596,39.68425335,-121.7277596,39.68175335,1,0,0,1,0,0,4019.025228,3458.422036,3283.732067,3357.328419,1
2406,-121.7302596,39.68175335,-121.7277596,39.67925335,1,0,0,1,0,0,4090.602736,3506.920365,3324.099392,3284.653951,0
2407,-121.7302596,39.67925335,-121.7277596,39.67675335,1,0,0,1,0,0,4459.912462,3989.406687,3896.148024,3379.324164,0
2408,-121.7302596,39.67675335,-121.7277596,39.67425335,1,0,0,1,0,0,5741.706231,5403.367933,5275.928419,3895.977052,0
2409,-121.7302596,39.67425335,-121.7277596,39.67175335,1,0,0,1,0,0,4675.915046,4164.660182,3899.639514,2942.245289,0
2410,-121.7302596,39.67175335,-121.7277596,39.66925335,1,0,0,1,0,0,4640.850456,4261.340274,4023.660638,3374.245137,0
2411,-121.7302596,39.66925335,-121.7277596,39.66675335,1,0,0,1,0,0,4279.103308,3815.397293,3749.733835,3477.544211,0
2412,-121.7302596,39.66675335,-121.7277596,39.66425335,1,0,0,1,0,0,4640.518845,4333.901824,4415.012158,3907.914134,0
2413,-121.7302596,39.66425335,-121.7277596,39.66175335,1,0,0,1,0,0,4440.04696,4051.847112,4076.257447,3670.7231,0
2414,-121.7302596,39.66175335,-121.7277596,39.65925335,1,0,0,1,0,0,4356.50076,4006.97614,4082.577964,3781.671581,1
2415,-121.7302596,39.65925335,-121.7277596,39.65675335,1,0,0,1,0,0,4396.516717,3999.091489,4028.838146,3650.033435,0
2416,-121.7302596,39.65675335,-121.7277596,39.65425335,1,0,0,1,0,0,4646.18617,4288.120213,4282.474316,3691.594833,0
2417,-121.7302596,39.65425335,-121.7277596,39.65175335,1,0,0,1,0,0,4499.38465,4092.618389,4137.598024,3643.427356,0
2418,-121.7302596,39.65175335,-121.7277596,39.64925335,1,0,0,1,0,0,4581.919453,4244.484347,4383.886474,4010.135258,0
2419,-121.7302596,39.64925335,-121.7277596,39.64675335,1,0,0,0,0,0,4403.215805,3997.457295,4060.374012,3731.951976,0
2420,-121.7302596,39.64675335,-121.7277596,39.64425335,1,0,0,0,0,0,4412.840578,4067.906079,4204.241945,3926.766261,1
2421,-121.7302596,39.64425335,-121.7277596,39.64175335,1,0,0,0,0,0,4319.822105,3915.670376,3948.790827,3542.081955,1
2422,-121.7302596,39.64175335,-121.7277596,39.63925335,1,0,0,0,0,0,4373.323708,4030.620821,4100.607751,3736.360182,1
2423,-121.7302596,39.63925335,-121.7277596,39.63675335,1,0,0,0,0,0,4275.683131,3853.511854,3795.180395,3440.653647,0
2424,-121.7302596,39.63675335,-121.7277596,39.63425335,1,0,0,0,0,0,4191.61307,3782.665653,3726.230851,3543.957447,1
2425,-121.7302596,39.63425335,-121.7277596,39.63175335,1,0,0,0,0,0,4613.134347,4464.645289,4665.371429,4497.369909,0
2426,-121.7302596,39.63175335,-121.7277596,39.62925335,1,0,0,0,0,0,5018.130547,5069.363982,5524.925988,5075.995289,0
2427,-121.7302596,39.62925335,-121.7277596,39.62675335,1,0,0,0,0,0,5038.562462,5086.327052,5545.945897,5087.131915,0
2428,-121.7302596,39.62675335,-121.7277596,39.62425335,1,0,0,0,0,0,5155.422188,5261.998936,5728.128571,5659.760638,0
2429,-121.7302596,39.62425335,-121.7277596,39.62175335,1,0,0,0,0,0,5273.628419,5543.225988,6190.269757,6479.706383,0
2430,-121.7302596,39.62175335,-121.7277596,39.61925335,1,0,0,0,0,0,5246.859119,5476.017021,6041.213982,6270.712918,0
2431,-121.7302596,39.61925335,-121.7277596,39.61675335,1,0,0,0,0,0,5176.641203,5305.986466,5814.143158,5383.462556,0
2432,-121.7302596,39.61675335,-121.7277596,39.61425335,1,0,0,0,0,0,5190.6,5274.40152,5766.691793,5326.000912,0
2433,-121.7302596,39.61425335,-121.7277596,39.61175335,1,0,0,0,0,0,3953.4731,3477.08617,3182.887386,3956.908967,0
2434,-121.7302596,39.61175335,-121.7277596,39.60925335,1,0,0,0,0,0,3513.900152,2850.903799,2392.357143,2823.081763,0
2435,-121.7302596,39.60925335,-121.7277596,39.60675335,1,0,0,0,0,0,3575.199544,2983.46459,2433.535562,3540.982067,0
