id,band1_norm,band2_norm,band3_norm,band4_norm
1,0.49296813,0.387809793,0.290936595,0.485259672
2,0.51873619,0.426627214,0.350993076,0.538343158
3,0.518453826,0.430875836,0.392425265,0.494263153
4,0.48271534,0.373923216,0.289383449,0.443765767
5,0.518453826,0.430875836,0.392425265,0.494263153
6,0.564284112,0.49634061,0.44179505,0.64373828
7,0.538489055,0.459175617,0.41094357,0.553454256
8,0.564284112,0.49634061,0.44179505,0.64373828
9,0.573662129,0.505165935,0.472669831,0.544419781
10,0.527522159,0.433502649,0.371318908,0.44078839
11,0.573662129,0.505165935,0.472669831,0.544419781
12,0.535323023,0.440334466,0.374659946,0.484473594
13,0.50289072,0.38836366,0.303344646,0.399277571
14,0.535323023,0.440334466,0.374659946,0.484473594
15,0.524010664,0.423569181,0.349721345,0.459103287
16,0.599099532,0.543298783,0.549411295,0.608906627
17,0.577704339,0.508069878,0.494141219,0.566313709
18,0.599099532,0.543298783,0.549411295,0.608906627
19,0.505200455,0.389229528,0.314916019,0.368795389
20,0.54144671,0.446524718,0.404345463,0.470532103
21,0.505200455,0.389229528,0.314916019,0.368795389
22,0.608249626,0.538290948,0.526158132,0.537215535
23,0.616603993,0.562922828,0.561525957,0.595779248
24,0.608249626,0.538290948,0.526158132,0.537215535
25,0.542367413,0.441978316,0.396113422,0.444864966
26,0.597649835,0.532492361,0.525656547,0.591014205
27,0.542367413,0.441978316,0.396113422,0.444864966
28,0.551879423,0.458148351,0.419490043,0.476253324
29,0.546035251,0.447312334,0.395208135,0.469795792
30,0.551879423,0.458148351,0.419490043,0.476253324
31,0.562290968,0.472332917,0.442737655,0.474234616
32,0.554146506,0.458837089,0.422094439,0.447808022
33,0.562290968,0.472332917,0.442737655,0.474234616
34,0.563288936,0.474025818,0.441537135,0.489083933
35,0.564109283,0.473653522,0.44047091,0.494324551
36,0.563288936,0.474025818,0.441537135,0.489083933
37,0.622730335,0.576989231,0.572203267,0.535630631
38,0.600793141,0.540360984,0.52272111,0.575076356
39,0.622730335,0.576989231,0.572203267,0.535630631
40,0.59930252,0.548326695,0.499153714,0.681718252
41,0.575234201,0.492318652,0.428261789,0.541229565
42,0.526009034,0.422766994,0.332386195,0.505679261
43,0.575234201,0.492318652,0.428261789,0.541229565
44,0.589366997,0.505615376,0.430931315,0.548016061
45,0.522795207,0.434064528,0.321311998,0.60347042
46,0.589366997,0.505615376,0.430931315,0.548016061
47,0.565038754,0.473012047,0.38127042,0.509263095
48,0.591457242,0.507148733,0.429136753,0.521576018
49,0.565038754,0.473012047,0.38127042,0.509263095
50,0.612030448,0.542645001,0.528805704,0.48846198
51,0.62404001,0.543615248,0.500264199,0.479417059
52,0.612030448,0.542645001,0.528805704,0.48846198
53,0.560732974,0.468450649,0.392315323,0.538762607
54,0.654425595,0.611710677,0.620510383,0.559810968
55,0.560732974,0.468450649,0.392315323,0.538762607
56,0.657437448,0.617130695,0.612547719,0.566427384
57,0.606263449,0.526544077,0.458460619,0.504736658
58,0.657437448,0.617130695,0.612547719,0.566427384
59,0.651219411,0.600395159,0.61041781,0.542988238
60,0.660166804,0.60942301,0.612175291,0.534119316
61,0.651219411,0.600395159,0.61041781,0.542988238
62,0.531089662,0.450188713,0.385284892,0.587552624
63,0.605351028,0.537791814,0.525044158,0.525629691
64,0.531089662,0.450188713,0.385284892,0.587552624
65,0.552277118,0.482619201,0.423154414,0.581998701
66,0.698376157,0.645854143,0.594932847,0.507181839
67,0.599852119,0.542708878,0.50217195,0.525206112
68,0.698376157,0.645854143,0.594932847,0.507181839
69,0.550606058,0.486636308,0.436377445,0.564282112
70,0.581415841,0.509593693,0.461240109,0.534453537
71,0.550606058,0.486636308,0.436377445,0.564282112
72,0.556621724,0.492061951,0.431777546,0.563431322
73,0.576072481,0.527620484,0.488226439,0.583053132
74,0.556621724,0.492061951,0.431777546,0.563431322
75,0.552238424,0.495863915,0.407289182,0.533311271
76,0.54073677,0.470433645,0.393923528,0.517093951
77,0.552238424,0.495863915,0.407289182,0.533311271
78,0.561526751,0.50072201,0.444658554,0.559142239
79,0.551340491,0.487319937,0.418741232,0.540872375
80,0.561526751,0.50072201,0.444658554,0.559142239
81,0.593511089,0.535706186,0.480472948,0.63007436
82,0.625237158,0.596541692,0.592204396,0.671460302
83,0.593511089,0.535706186,0.480472948,0.63007436
84,0.531641249,0.446409652,0.338481714,0.5875314
85,0.547531637,0.467602718,0.386967613,0.537018709
86,0.531641249,0.446409652,0.338481714,0.5875314
87,0.548804428,0.476157031,0.386445841,0.562344381
88,0.576022833,0.5016341,0.427420616,0.573600643
89,0.548804428,0.476157031,0.386445841,0.562344381
90,0.552502457,0.478912471,0.391585947,0.568184334
91,0.592084958,0.546055526,0.514870553,0.600373825
92,0.553431089,0.480515132,0.404847137,0.549623095
93,0.592084958,0.546055526,0.514870553,0.600373825
94,0.585123411,0.536547005,0.468766318,0.61431176
95,0.517593836,0.446820643,0.339218246,0.639185142
96,0.585123411,0.536547005,0.468766318,0.61431176
97,0.561153881,0.496942861,0.394673024,0.670191619
98,0.583396253,0.520462729,0.452557214,0.630214648
99,0.561153881,0.496942861,0.394673024,0.670191619
100,0.582511771,0.513560592,0.457523793,0.548629488
101,0.603098808,0.519940519,0.475728362,0.43705854
102,0.582511771,0.513560592,0.457523793,0.548629488
103,0.587330487,0.512201932,0.444252688,0.509773293
104,0.597788974,0.541689541,0.523823776,0.583389186
105,0.587330487,0.512201932,0.444252688,0.509773293
106,0.550107697,0.460082936,0.369050786,0.511163226
107,0.533666076,0.442742808,0.335666003,0.503242547
108,0.550107697,0.460082936,0.369050786,0.511163226
109,0.740007182,0.692085834,0.660931649,0.562346899
110,0.688986635,0.642867337,0.619785038,0.554290226
111,0.740007182,0.692085834,0.660931649,0.562346899
112,0.51873619,0.426627214,0.350993076,0.538343158
113,0.49296813,0.387809793,0.290936595,0.485259672
114,0.48271534,0.373923216,0.289383449,0.443765767
115,0.518453826,0.430875836,0.392425265,0.494263153
116,0.518190146,0.434445836,0.39231296,0.522624795
117,0.538489055,0.459175617,0.41094357,0.553454256
118,0.564284112,0.49634061,0.44179505,0.64373828
119,0.524556509,0.43582075,0.352804291,0.514892175
120,0.527522159,0.433502649,0.371318908,0.44078839
121,0.573662129,0.505165935,0.472669831,0.544419781
122,0.557444257,0.481654924,0.426642762,0.57532261
123,0.50289072,0.38836366,0.303344646,0.399277571
124,0.535323023,0.440334466,0.374659946,0.484473594
125,0.524010664,0.423569181,0.349721345,0.459103287
126,0.55417694,0.469029092,0.422933646,0.512025447
127,0.577704339,0.508069878,0.494141219,0.566313709
128,0.599099532,0.543298783,0.549411295,0.608906627
129,0.59979695,0.540606089,0.541576176,0.602132697
130,0.54144671,0.446524718,0.404345463,0.470532103
131,0.505200455,0.389229528,0.314916019,0.368795389
132,0.566058312,0.491304195,0.45964297,0.523546249
133,0.616603993,0.562922828,0.561525957,0.595779248
134,0.608249626,0.538290948,0.526158132,0.537215535
135,0.599754435,0.529922109,0.51573125,0.523823401
136,0.597649835,0.532492361,0.525656547,0.591014205
137,0.542367413,0.441978316,0.396113422,0.444864966
138,0.586413627,0.507624677,0.489119292,0.518709091
139,0.546035251,0.447312334,0.395208135,0.469795792
140,0.551879423,0.458148351,0.419490043,0.476253324
141,0.559163485,0.467925807,0.438191503,0.469956995
142,0.554146506,0.458837089,0.422094439,0.447808022
143,0.562290968,0.472332917,0.442737655,0.474234616
144,0.602772472,0.530794754,0.517554259,0.550137159
145,0.564109283,0.473653522,0.44047091,0.494324551
146,0.563288936,0.474025818,0.441537135,0.489083933
147,0.581020089,0.500332178,0.479308906,0.496916182
148,0.600793141,0.540360984,0.52272111,0.575076356
149,0.622730335,0.576989231,0.572203267,0.535630631
150,0.59930252,0.548326695,0.499153714,0.681718252
151,0.565330924,0.502117111,0.421236834,0.696916831
152,0.526009034,0.422766994,0.332386195,0.505679261
153,0.575234201,0.492318652,0.428261789,0.541229565
154,0.576979381,0.506187061,0.419244871,0.628678354
155,0.522795207,0.434064528,0.321311998,0.60347042
156,0.589366997,0.505615376,0.430931315,0.548016061
157,0.593215849,0.507999226,0.432829768,0.53684357
158,0.591457242,0.507148733,0.429136753,0.521576018
159,0.565038754,0.473012047,0.38127042,0.509263095
160,0.578863125,0.482109356,0.399229254,0.412180008
161,0.62404001,0.543615248,0.500264199,0.479417059
162,0.612030448,0.542645001,0.528805704,0.48846198
163,0.653989295,0.610563155,0.620438141,0.561303532
164,0.654425595,0.611710677,0.620510383,0.559810968
165,0.560732974,0.468450649,0.392315323,0.538762607
166,0.60920275,0.538914247,0.491924755,0.549921759
167,0.606263449,0.526544077,0.458460619,0.504736658
168,0.657437448,0.617130695,0.612547719,0.566427384
169,0.681336503,0.65086401,0.669285139,0.579505196
170,0.660166804,0.60942301,0.612175291,0.534119316
171,0.651219411,0.600395159,0.61041781,0.542988238
172,0.659240805,0.630722835,0.676385447,0.661075743
173,0.605351028,0.537791814,0.525044158,0.525629691
174,0.531089662,0.450188713,0.385284892,0.587552624
175,0.552277118,0.482619201,0.423154414,0.581998701
176,0.514346463,0.438172112,0.342475712,0.605838522
177,0.599852119,0.542708878,0.50217195,0.525206112
178,0.698376157,0.645854143,0.594932847,0.507181839
179,0.687054897,0.611616371,0.540927567,0.511453055
180,0.581415841,0.509593693,0.461240109,0.534453537
181,0.550606058,0.486636308,0.436377445,0.564282112
182,0.614030125,0.588733606,0.585743485,0.593417402
183,0.576072481,0.527620484,0.488226439,0.583053132
184,0.556621724,0.492061951,0.431777546,0.563431322
185,0.544230331,0.476181414,0.400508781,0.529867403
186,0.54073677,0.470433645,0.393923528,0.517093951
187,0.552238424,0.495863915,0.407289182,0.533311271
188,0.554595307,0.498753126,0.432714195,0.547849978
189,0.551340491,0.487319937,0.418741232,0.540872375
190,0.561526751,0.50072201,0.444658554,0.559142239
191,0.529094558,0.460968176,0.37540395,0.596053111
192,0.625237158,0.596541692,0.592204396,0.671460302
193,0.593511089,0.535706186,0.480472948,0.63007436
194,0.547866078,0.472174408,0.382064198,0.577132014
195,0.547531637,0.467602718,0.386967613,0.537018709
196,0.531641249,0.446409652,0.338481714,0.5875314
197,0.55555424,0.48233337,0.389368844,0.626260028
198,0.576022833,0.5016341,0.427420616,0.573600643
199,0.548804428,0.476157031,0.386445841,0.562344381
200,0.552502457,0.478912471,0.391585947,0.568184334
201,0.519770568,0.457063052,0.349164928,0.634411198
202,0.553431089,0.480515132,0.404847137,0.549623095
203,0.592084958,0.546055526,0.514870553,0.600373825
204,0.572060263,0.504518939,0.453621274,0.630492241
205,0.517593836,0.446820643,0.339218246,0.639185142
206,0.585123411,0.536547005,0.468766318,0.61431176
207,0.557336236,0.499364631,0.406060871,0.621409619
208,0.583396253,0.520462729,0.452557214,0.630214648
209,0.561153881,0.496942861,0.394673024,0.670191619
210,0.581200661,0.507610896,0.444222696,0.566779958
211,0.603098808,0.519940519,0.475728362,0.43705854
212,0.582511771,0.513560592,0.457523793,0.548629488
213,0.612440582,0.56569538,0.56877742,0.636513694
214,0.597788974,0.541689541,0.523823776,0.583389186
215,0.587330487,0.512201932,0.444252688,0.509773293
216,0.534230141,0.439938626,0.340461398,0.502002907
217,0.533666076,0.442742808,0.335666003,0.503242547
218,0.550107697,0.460082936,0.369050786,0.511163226
219,0.61456464,0.541324798,0.486442986,0.537459802
220,0.688986635,0.642867337,0.619785038,0.554290226
221,0.740007182,0.692085834,0.660931649,0.562346899
222,0.750950557,0.749913706,0.812021496,0.720921543
223,0.491195181,0.38567013,0.289631558,0.46682736
224,0.487289999,0.378923804,0.28864213,0.439776693
225,0.489840011,0.385643826,0.304597863,0.473006371
226,0.525088241,0.437423654,0.386853121,0.503443637
227,0.527094472,0.445520995,0.383631831,0.552155095
228,0.544638913,0.473305321,0.414553146,0.633330214
229,0.531497384,0.44493427,0.370882652,0.548080198
230,0.488580957,0.376986373,0.279317975,0.359038494
231,0.56784563,0.504489035,0.467573233,0.579454333
232,0.593315101,0.536597294,0.518689611,0.605650905
233,0.577454728,0.50487403,0.450924781,0.576792228
234,0.518971531,0.41663303,0.337967953,0.481500636
235,0.519515744,0.417204916,0.343643795,0.453239128
236,0.506248415,0.398542304,0.314132136,0.445743839
237,0.549247089,0.463297468,0.408849328,0.515663028
238,0.591537501,0.531753135,0.517941595,0.613669335
239,0.601030318,0.540988545,0.533544649,0.606504513
240,0.53452876,0.438129597,0.388961984,0.47177033
241,0.549701477,0.462829254,0.420818799,0.482450865
242,0.51667543,0.405301658,0.336892967,0.390973007
243,0.597922813,0.537942393,0.526009761,0.593813661
244,0.595627348,0.528164928,0.509961111,0.554061031
245,0.551670759,0.463642246,0.426623128,0.47173199
246,0.600933738,0.534870159,0.522846402,0.577398498
247,0.561494771,0.475423746,0.437182259,0.496247607
248,0.54377232,0.445293249,0.393961051,0.433576327
249,0.574972333,0.493314644,0.46151704,0.513680914
250,0.55903879,0.467948379,0.427032794,0.500415838
251,0.526443699,0.418238388,0.35469327,0.407448529
252,0.561846727,0.473914993,0.434800243,0.520831315
253,0.563446937,0.47822254,0.446982022,0.507145641
254,0.608060311,0.5411006,0.538966405,0.580300489
255,0.607884198,0.539128786,0.532454793,0.568592343
256,0.567243202,0.477873455,0.448680048,0.505730354
257,0.55350364,0.462909469,0.420842607,0.466455019
258,0.586429441,0.509407424,0.489890476,0.50414461
259,0.603915709,0.543285311,0.527465487,0.576378322
260,0.611794889,0.552228618,0.5396616,0.539007337
261,0.570470787,0.50769407,0.447560597,0.681908938
262,0.528965826,0.438566649,0.33968498,0.601208747
263,0.543468622,0.442490518,0.372151489,0.456239452
264,0.563995189,0.481545755,0.418156649,0.556227254
265,0.55639877,0.487528381,0.392046807,0.737690826
266,0.541168123,0.44245161,0.34938644,0.529428585
267,0.586164944,0.505772802,0.440249502,0.53546616
268,0.633724022,0.53079937,0.466100303,0.511008384
269,0.617483755,0.543522709,0.478093847,0.544189914
270,0.605147598,0.530777836,0.473774529,0.530749787
271,0.61664309,0.542821912,0.505468176,0.453567606
272,0.654730089,0.590451796,0.57292637,0.517102498
273,0.635558464,0.577295297,0.576792741,0.506830831
274,0.707322356,0.678352897,0.696055935,0.608251989
275,0.694306582,0.66633263,0.68527056,0.596170191
276,0.595057895,0.524112898,0.473961483,0.557886365
277,0.605690991,0.536219123,0.483947626,0.555774014
278,0.630676722,0.561073114,0.50114221,0.516096214
279,0.668598366,0.630973949,0.626205654,0.557308983
280,0.664107818,0.621316793,0.630601852,0.557271437
281,0.63703785,0.587799452,0.597768236,0.526364941
282,0.632569322,0.588382158,0.612281434,0.537727898
283,0.628497163,0.582089208,0.606373646,0.538944618
284,0.620397062,0.553835299,0.538500739,0.500598927
285,0.493046415,0.395586836,0.309855266,0.536726296
286,0.521518794,0.443956675,0.358320846,0.557329986
287,0.526835232,0.444423431,0.356585738,0.562568483
288,0.556197924,0.484050213,0.423477967,0.568146723
289,0.612757709,0.547631353,0.488958841,0.565656354
290,0.705502903,0.626173674,0.548122492,0.543008425
291,0.640690008,0.577373873,0.531144965,0.540164422
292,0.584523554,0.520608371,0.478852435,0.55528618
293,0.592625745,0.551459157,0.542946607,0.572815523
294,0.55714577,0.498160107,0.449115554,0.564383939
295,0.555612303,0.486115457,0.423037294,0.534901874
296,0.552866449,0.488151613,0.409862724,0.553729641
297,0.550332881,0.48111354,0.406524182,0.524634184
298,0.58747866,0.539312361,0.50387605,0.552221241
299,0.589329607,0.540474018,0.509449143,0.549739133
300,0.576670337,0.53296561,0.494409757,0.557941601
301,0.646061041,0.611000846,0.590219986,0.636608352
302,0.606518947,0.564888645,0.564468148,0.639040425
303,0.564369406,0.514388514,0.456057091,0.643779845
304,0.538172437,0.466984079,0.368418565,0.635678108
305,0.518860333,0.439360735,0.330217163,0.608184694
306,0.582273158,0.512519258,0.460484165,0.602541832
307,0.556553921,0.481833198,0.394994678,0.646766851
308,0.535105216,0.462986879,0.361717518,0.63556143
309,0.574444422,0.512906307,0.445730764,0.577038526
310,0.530825629,0.461332361,0.367856907,0.609245066
311,0.518443998,0.434937814,0.335909276,0.577478691
312,0.512893139,0.432307592,0.319459308,0.567928977
313,0.53342976,0.456102079,0.36729706,0.563314224
314,0.552144693,0.478913221,0.42533914,0.553110163
315,0.570543492,0.503852816,0.459735972,0.581632279
316,0.525987521,0.443860846,0.361227814,0.546285856
317,0.543149861,0.473494616,0.385466479,0.532573525
318,0.550316295,0.48162312,0.392110347,0.551096048
319,0.61480493,0.572462242,0.52743872,0.653184497
320,0.602414067,0.541605704,0.474041013,0.635914954
321,0.565674133,0.501449155,0.40899527,0.652381024
322,0.621962698,0.562708056,0.538087343,0.560453736
323,0.5910923,0.532557513,0.50766929,0.593062818
324,0.549456195,0.470614946,0.399615773,0.499736309
325,0.536639743,0.447684586,0.35486938,0.489177863
326,0.533457765,0.442075139,0.342113818,0.492246542
327,0.526822532,0.430269521,0.325666985,0.502453629
328,0.538705693,0.446337388,0.343740839,0.49560463
329,0.536452126,0.4437013,0.339623604,0.503064494
330,0.526571243,0.433442952,0.329671009,0.526199499
331,0.617111618,0.563226564,0.543862873,0.604957501
332,0.700206454,0.672941051,0.701062689,0.668365209
333,0.692485252,0.63897937,0.627874086,0.580069063
334,0.493779236,0.390381975,0.309510201,0.473153836
335,0.489326881,0.383230654,0.302851946,0.456862331
336,0.511943355,0.419746302,0.346735487,0.521697444
337,0.530056897,0.452588796,0.374299509,0.618627699
338,0.528721295,0.447762437,0.37442913,0.600945245
339,0.524858043,0.434996208,0.361653646,0.541641836
340,0.487403619,0.375102452,0.281064037,0.375656778
341,0.553371988,0.481692844,0.444173334,0.524193997
342,0.595438783,0.542431262,0.518501884,0.649190631
343,0.542140285,0.461713226,0.405028901,0.603600658
344,0.569150291,0.49556958,0.449664336,0.601988699
345,0.49596056,0.378035935,0.285430907,0.390606355
346,0.506864911,0.395674206,0.315350618,0.416580557
347,0.490563975,0.370684191,0.280886889,0.361708529
348,0.575889922,0.514151094,0.487854585,0.622079054
349,0.583817933,0.516803725,0.494741261,0.598739051
350,0.549360211,0.465267788,0.424744265,0.528089692
351,0.509635811,0.402396721,0.330209102,0.403568073
352,0.551951775,0.468284035,0.42299193,0.488874098
353,0.533469139,0.435592165,0.377341288,0.432525982
354,0.609290121,0.551664332,0.542756274,0.585387112
355,0.542852255,0.451361232,0.399374621,0.448905644
356,0.597851145,0.534244762,0.520066889,0.560467196
357,0.581551534,0.506164777,0.47993914,0.547249538
358,0.533610067,0.431680171,0.375481264,0.424858713
359,0.537310216,0.437815231,0.379463755,0.427168642
360,0.614517089,0.554766912,0.54601416,0.573228081
361,0.545564829,0.447158706,0.400427086,0.435561134
362,0.549230613,0.453658091,0.409010707,0.460145703
363,0.593562614,0.52764904,0.522176127,0.593952999
364,0.596639575,0.527023135,0.522165835,0.56356399
365,0.600065032,0.528637719,0.526008815,0.585536969
366,0.583923237,0.502733497,0.481560706,0.51673272
367,0.569878474,0.482829986,0.457487021,0.4893318
368,0.550932063,0.457919589,0.414517566,0.470824626
369,0.586939706,0.510345,0.489267685,0.51938217
370,0.573800605,0.498341231,0.448946157,0.551558498
371,0.595674127,0.526878254,0.499534116,0.540664682
372,0.528037371,0.439649084,0.340499363,0.637145385
373,0.524332827,0.429739468,0.32814514,0.552932308
374,0.572095137,0.489037787,0.433627431,0.514511207
375,0.577133317,0.500512992,0.439408374,0.589283139
376,0.54836561,0.46885,0.364068393,0.702409886
377,0.541526373,0.446790849,0.361916177,0.539597221
378,0.59610018,0.527727157,0.491668342,0.552638548
379,0.631170113,0.582032823,0.580946191,0.533769458
380,0.655633278,0.613669158,0.621470221,0.565447226
381,0.633748007,0.575103057,0.568361306,0.509909075
382,0.663378663,0.612397869,0.598009675,0.495274098
383,0.639248571,0.56741399,0.544466955,0.496245796
384,0.650447342,0.597964535,0.60052045,0.522540512
385,0.700058569,0.668007113,0.681878129,0.592725174
386,0.687218132,0.656915455,0.675107887,0.593474294
387,0.582032116,0.506984394,0.448070575,0.562429278
388,0.614562431,0.549896051,0.51273446,0.529344461
389,0.649112426,0.575417909,0.513675305,0.510729267
390,0.623424838,0.562366754,0.550776845,0.514883076
391,0.626013973,0.572170315,0.582695235,0.543710458
392,0.603188475,0.537999573,0.534496051,0.490687655
393,0.603583211,0.532410158,0.522735378,0.498871284
394,0.588015,0.515808013,0.511642728,0.501528552
395,0.641943673,0.578029792,0.556364052,0.469317573
396,0.5637869,0.497648958,0.410708491,0.649635479
397,0.542466909,0.484520746,0.418888543,0.601586852
398,0.6888878,0.650520337,0.607213128,0.543739678
399,0.654122471,0.590466925,0.54008328,0.516498635
400,0.541599608,0.460136803,0.386230794,0.551206896
401,0.506375981,0.418959437,0.323639994,0.568983788
402,0.545698468,0.462119777,0.400871337,0.529116052
403,0.600970449,0.529357516,0.488501184,0.546839001
404,0.569830725,0.507328576,0.421482846,0.66134381
405,0.569033812,0.498692082,0.406486084,0.598726794
406,0.561022648,0.493033561,0.402551541,0.636852486
407,0.544882893,0.464031349,0.380927432,0.542183374
408,0.55108008,0.472287552,0.391046949,0.543530837
409,0.570781288,0.494049652,0.410373828,0.553798614
410,0.566155069,0.519288329,0.449876865,0.614765706
411,0.5518131,0.494132981,0.431039513,0.561259405
412,0.584635784,0.536475271,0.503451543,0.630669323
413,0.609251085,0.566878455,0.56864672,0.640681635
414,0.613488101,0.576443872,0.562920019,0.671341702
415,0.546115709,0.463851065,0.37872263,0.592405463
416,0.541458592,0.456168005,0.376737447,0.577997569
417,0.596727189,0.529247991,0.470554785,0.59560268
418,0.585433625,0.52266276,0.476598765,0.620450906
419,0.551777785,0.487001839,0.406072002,0.64005719
420,0.576279798,0.529611475,0.468123429,0.613615137
421,0.555457152,0.502664988,0.433502583,0.644492988
422,0.510221188,0.421184271,0.321934458,0.59238954
423,0.568584963,0.496851117,0.436493485,0.589324634
424,0.54351891,0.468195649,0.380815855,0.565260515
425,0.543098931,0.459637426,0.391826702,0.56522922
426,0.54341354,0.471598858,0.403152953,0.602410909
427,0.55596342,0.483447211,0.424519898,0.525518115
428,0.536090938,0.461480202,0.373773542,0.503519037
429,0.535225295,0.458165224,0.367434984,0.506558607
430,0.546497745,0.474183443,0.374278307,0.563702047
431,0.590658782,0.534369104,0.471509985,0.635199205
432,0.603967632,0.551801395,0.511545505,0.606224158
433,0.587974047,0.524486114,0.470835915,0.545292524
434,0.567459332,0.488373441,0.414825925,0.510209108
435,0.529054544,0.439445831,0.340302095,0.512127835
436,0.533981369,0.444892087,0.347423674,0.493780672
437,0.534721545,0.444232413,0.347493354,0.49136895
438,0.530175011,0.435075583,0.332807093,0.504249296
439,0.551219219,0.45586128,0.36122724,0.483149343
440,0.531100352,0.441600653,0.337178644,0.517112547
441,0.599580312,0.538597164,0.498735325,0.570422419
442,0.706333068,0.698180556,0.758814739,0.724779804
443,0.7146346,0.71958,0.796952912,0.762025563
444,0.759148675,0.778080222,0.848470386,0.824213567
445,0.493396341,0.392445882,0.299734626,0.497678431
446,0.493233281,0.393612143,0.312910914,0.505729647
447,0.541653851,0.463118376,0.401233872,0.602309426
448,0.530718205,0.441435056,0.37835972,0.517380423
449,0.541653851,0.463118376,0.401233872,0.602309426
450,0.578179201,0.525841425,0.499207051,0.679327114
451,0.549851107,0.471188729,0.430411156,0.547349254
452,0.578179201,0.525841425,0.499207051,0.679327114
453,0.516223228,0.420522654,0.350817275,0.448746835
454,0.502980259,0.398996361,0.32142607,0.474833223
455,0.516223228,0.420522654,0.350817275,0.448746835
456,0.489818058,0.371461448,0.282061355,0.37728444
457,0.484807663,0.364916261,0.272108785,0.374358848
458,0.489818058,0.371461448,0.282061355,0.37728444
459,0.538134582,0.450339624,0.396900971,0.492325498
460,0.574495947,0.50205229,0.469030594,0.554275022
461,0.499929293,0.38735824,0.302936101,0.417973361
462,0.574495947,0.50205229,0.469030594,0.554275022
463,0.583729524,0.514074192,0.485597594,0.591440876
464,0.540093881,0.450032281,0.390038787,0.475198562
465,0.583729524,0.514074192,0.485597594,0.591440876
466,0.582988333,0.510104025,0.487251914,0.535353457
467,0.611962747,0.554712056,0.549324484,0.578949903
468,0.582988333,0.510104025,0.487251914,0.535353457
469,0.588091269,0.514350725,0.485614622,0.550420914
470,0.570526531,0.489558309,0.453548038,0.501433894
471,0.588091269,0.514350725,0.485614622,0.550420914
472,0.598105792,0.528834881,0.523029491,0.567910385
473,0.542498049,0.442163415,0.38690966,0.432720423
474,0.598105792,0.528834881,0.523029491,0.567910385
475,0.576082145,0.49379658,0.465648801,0.52954884
476,0.606390286,0.53436102,0.529701827,0.54986628
477,0.576082145,0.49379658,0.465648801,0.52954884
478,0.549394797,0.453466896,0.409264581,0.452679325
479,0.597259031,0.522127627,0.50595132,0.532307019
480,0.549394797,0.453466896,0.409264581,0.452679325
481,0.598138103,0.529460035,0.502610061,0.536736676
482,0.626338675,0.572742,0.563923322,0.586931799
483,0.598138103,0.529460035,0.502610061,0.536736676
484,0.524664883,0.437323187,0.338521932,0.625290759
485,0.584904013,0.522657084,0.465817276,0.62472528
486,0.611514431,0.550432763,0.535135013,0.562313914
487,0.584904013,0.522657084,0.465817276,0.62472528
488,0.580215336,0.498756572,0.468407869,0.529087827
489,0.578888236,0.502564344,0.45951907,0.504773563
490,0.580215336,0.498756572,0.468407869,0.529087827
491,0.61173316,0.542156496,0.53033851,0.49049752
492,0.649574854,0.59287328,0.59517877,0.529958373
493,0.61173316,0.542156496,0.53033851,0.49049752
494,0.673170508,0.633935937,0.644933153,0.563433732
495,0.6262987,0.566453025,0.562551853,0.503644483
496,0.673170508,0.633935937,0.644933153,0.563433732
497,0.560430004,0.486256584,0.436015898,0.560042027
498,0.630285741,0.594751458,0.609948977,0.585038293
499,0.560430004,0.486256584,0.436015898,0.560042027
500,0.627369077,0.571175515,0.578722837,0.540428146
501,0.628100772,0.577656767,0.582423958,0.530926715
502,0.627369077,0.571175515,0.578722837,0.540428146
503,0.586209093,0.513106623,0.500865964,0.502469509
504,0.599196443,0.526381395,0.51928135,0.521672068
505,0.586209093,0.513106623,0.500865964,0.502469509
506,0.552992094,0.473216294,0.411759985,0.538710044
507,0.596044237,0.532762489,0.535785252,0.492923663
508,0.552992094,0.473216294,0.411759985,0.538710044
509,0.611385047,0.556892206,0.494570893,0.586777929
510,0.664941085,0.619659978,0.633857882,0.56283753
511,0.745545999,0.672225832,0.59453089,0.536277429
512,0.664941085,0.619659978,0.633857882,0.56283753
513,0.647939438,0.583174869,0.580695899,0.556652588
514,0.656538896,0.606539695,0.616109171,0.555866044
515,0.647939438,0.583174869,0.580695899,0.556652588
516,0.540872,0.475044581,0.355261929,0.709958136
517,0.557907192,0.474250561,0.3925453,0.580534384
518,0.540872,0.475044581,0.355261929,0.709958136
519,0.535266065,0.460715113,0.355341393,0.628541136
520,0.538183369,0.472071312,0.365375417,0.663739034
521,0.535266065,0.460715113,0.355341393,0.628541136
522,0.538872041,0.468295851,0.388513028,0.570669888
523,0.55126434,0.481588115,0.397418171,0.634293432
524,0.538872041,0.468295851,0.388513028,0.570669888
525,0.554625763,0.493532585,0.417882832,0.582537522
526,0.584412233,0.534011649,0.486690234,0.549995259
527,0.554625763,0.493532585,0.417882832,0.582537522
528,0.522854794,0.44237515,0.34514144,0.558318116
529,0.516025054,0.43646757,0.32885497,0.536371955
530,0.522854794,0.44237515,0.34514144,0.558318116
531,0.567277877,0.491726339,0.406751354,0.602269981
532,0.561406893,0.482459169,0.403342646,0.589848772
533,0.567277877,0.491726339,0.406751354,0.602269981
534,0.61846241,0.559350926,0.515054327,0.603167119
535,0.567743948,0.502075767,0.42342812,0.659400634
536,0.588248143,0.517025354,0.47418733,0.613709486
537,0.567743948,0.502075767,0.42342812,0.659400634
