,0,
3603,0.5463686,1
3604,0.5063807,1
3605,0.5824616,1
3606,0.45937368,0
3607,0.29655796,0
3608,0.4648174,0
3609,0.48767206,0
3610,0.69162035,1
3611,0.4746165,0
3612,0.17675957,0
3613,0.44119874,0
3614,0.57516974,1
3615,0.6211845,1
3616,0.5540982,1
3617,0.5430343,1
3618,0.70030516,1
3619,0.4604963,0
3620,0.5846446,1
3621,0.57347655,1
3622,0.5435342,1
3623,0.6147198,1
3624,0.47374794,0
3625,0.48927575,0
3626,0.44229802,0
3627,0.47052723,0
3628,0.44045627,0
3629,0.44853798,0
3630,0.5755238,1
3631,0.54537725,1
3632,0.35651505,0
3633,0.43913117,0
3634,0.46883404,0
3635,0.47415042,0
3636,0.48348492,0
3637,0.62703896,1
3638,0.46920696,0
3639,0.32186288,0
3640,0.33805037,0
3641,0.36732984,0
3642,0.32337284,0
3643,0.3183047,0
3644,0.37992603,0
3645,0.2773181,0
3646,0.19197512,0
3647,0.28117484,0
3648,0.5286249,1
3649,0.469383,0
3650,0.42474744,0
3651,0.43020383,0
3652,0.42521465,0
3653,0.45827216,0
3654,0.46712714,0
3655,0.42433196,0
3656,0.41029307,0
3657,0.46488082,0
3658,0.37987977,0
3659,0.49652758,0
3660,0.17002898,0
3661,0.1336366,0
3662,0.06925085,0
3663,0.105447054,0
3664,0.11696866,0
3665,0.15203711,0
3666,0.1766487,0
3667,0.19220594,0
3668,0.12945941,0
3669,0.12678769,0
3670,0.13761026,0
3671,0.49998274,0
3672,0.11251494,0
3673,0.20862016,0
3674,0.09912208,0
3675,0.13401088,0
3676,0.12391776,0
3677,0.23866606,0
3678,0.13652736,0
3679,0.1397169,0
3680,0.13777927,0
3681,0.1994997,0
3682,0.28880557,0
3683,0.27288085,0
3684,0.25043452,0
3685,0.13088742,0
3686,0.10686961,0
3687,0.04752603,0
3688,0.112035125,0
3689,0.14542305,0
3690,0.44125786,0
3691,0.27857244,0
3692,0.24309757,0
3693,0.22515807,0
3694,0.21696061,0
3695,0.330831,0
3696,0.28469914,0
3697,0.43748155,0
3698,0.48674345,0
3699,0.79407024,1
3700,0.79597396,1
3701,0.65571487,1
3702,0.5555022,1
3703,0.7095902,1
3704,0.607047,1
3705,0.7807773,1
3706,0.7326335,1
3707,0.6827801,1
3708,0.693331,1
3709,0.6801391,1
3710,0.69763786,1
3711,0.6667522,1
3712,0.5042627,1
3713,0.52676016,1
3714,0.486779,0
3715,0.27159986,0
3716,0.23365545,0
3717,0.22678855,0
3718,0.42274594,0
3719,0.4562273,0
3720,0.68387437,1
3721,0.6666872,1
3722,0.29528385,0
3723,0.518907,1
3724,0.6070836,1
3725,0.5885774,1
3726,0.5695847,1
3727,0.48880485,0
3728,0.5031855,1
3729,0.49611098,0
3730,0.5676329,1
3731,0.69601154,1
3732,0.52636945,1
3733,0.47856244,0
3734,0.5183708,1
3735,0.46490657,0
3736,0.48011184,0
3737,0.4879717,0
3738,0.5474165,1
3739,0.53631926,1
3740,0.44668427,0
3741,0.58984613,1
3742,0.5236915,1
3743,0.3904669,0
3744,0.482556,0
3745,0.4903384,0
3746,0.45799696,0
3747,0.4899738,0
3748,0.4574064,0
3749,0.3576328,0
3750,0.3449511,0
3751,0.34608445,0
3752,0.5001262,1
3753,0.3980808,0
3754,0.35961187,0
3755,0.33737785,0
3756,0.33615807,0
3757,0.28467536,0
3758,0.47010955,0
3759,0.59360546,1
3760,0.3826499,0
3761,0.3989073,0
3762,0.39988714,0
3763,0.44043475,0
3764,0.44179866,0
3765,0.41891664,0
3766,0.46433282,0
3767,0.41765463,0
3768,0.42853874,0
3769,0.33816454,0
3770,0.23853302,0
3771,0.17379245,0
3772,0.16890684,0
3773,0.16438806,0
3774,0.13166404,0
3775,0.123395026,0
3776,0.17318034,0
3777,0.16509777,0
3778,0.13797101,0
3779,0.16603738,0
3780,0.11223063,0
3781,0.060159266,0
3782,0.12387493,0
3783,0.14646152,0
3784,0.14841017,0
3785,0.06810501,0
3786,0.041879356,0
3787,0.06405553,0
3788,0.071198374,0
3789,0.073224425,0
3790,0.067463785,0
3791,0.051534712,0
3792,0.15145317,0
3793,0.2052005,0
3794,0.20973492,0
3795,0.16428745,0
3796,0.0763711,0
3797,0.036326945,0
3798,0.06436384,0
3799,0.46070623,0
3800,0.5410379,1
3801,0.34786212,0
3802,0.19440159,0
3803,0.22838485,0
3804,0.2750978,0
3805,0.14089316,0
3806,0.3407539,0
3807,0.4208504,0
3808,0.44774705,0
3809,0.48893678,0
3810,0.7407676,1
3811,0.7891103,1
3812,0.62420887,1
3813,0.74781716,1
3814,0.7025848,1
3815,0.8282295,1
3816,0.7641388,1
3817,0.7258853,1
3818,0.6850157,1
3819,0.6860181,1
3820,0.64207566,1
3821,0.6322244,1
3822,0.65435755,1
3823,0.49646404,0
3824,0.46709377,0
3825,0.2869365,0
3826,0.2647519,0
3827,0.29535568,0
3828,0.52420497,1
3829,0.4773177,0
3830,0.68703806,1
3831,0.7084645,1
3832,0.50502044,1
3833,0.49529037,0
3834,0.52559096,1
3835,0.6365992,1
3836,0.6667356,1
3837,0.49710846,0
3838,0.4328767,0
3839,0.6716764,1
3840,0.5403783,1
3841,0.62326604,1
3842,0.68522036,1
3843,0.5137328,1
3844,0.47620586,0
3845,0.49136502,0
3846,0.49887574,0
3847,0.5538422,1
3848,0.5665958,1
3849,0.59762585,1
3850,0.48826092,0
3851,0.5544832,1
3852,0.510596,1
3853,0.517513,1
3854,0.41908523,0
3855,0.55819327,1
3856,0.5086313,1
3857,0.49599156,0
3858,0.4197125,0
3859,0.41097736,0
3860,0.38642216,0
3861,0.4074114,0
3862,0.34489936,0
3863,0.27908704,0
3864,0.27518308,0
3865,0.2861704,0
3866,0.39781052,0
3867,0.30588996,0
3868,0.33339965,0
3869,0.2695827,0
3870,0.4065303,0
3871,0.35305268,0
3872,0.41791284,0
3873,0.40043887,0
3874,0.46988916,0
3875,0.4813879,0
3876,0.52416515,1
3877,0.47169897,0
3878,0.42210922,0
3879,0.3556913,0
3880,0.15154633,0
3881,0.020131856,0
3882,0.017344326,0
3883,0.14195853,0
3884,0.17309597,0
3885,0.24338827,0
3886,0.2223579,0
3887,0.17701516,0
3888,0.19376409,0
3889,0.17701516,0
3890,0.15801147,0
3891,0.20942372,0
3892,0.15801147,0
3893,0.045756817,0
3894,0.13832802,0
3895,0.045756817,0
3896,0.04844719,0
3897,0.10040918,0
3898,0.04844719,0
3899,0.05706063,0
3900,0.084647,0
3901,0.111068696,0
3902,0.084647,0
3903,0.09140256,0
3904,0.11588764,0
3905,0.09140262,0
3906,0.17023164,0
3907,0.14867407,0
3908,0.17023164,0
3909,0.20069307,0
3910,0.28731188,0
3911,0.20069307,0
3912,0.44880748,0
3913,0.33418834,0
3914,0.44880748,0
3915,0.28683177,0
3916,0.34985572,0
3917,0.28683177,0
3918,0.70161426,1
3919,0.56862646,1
3920,0.70161426,1
3921,0.7212,1
3922,0.90822315,1
3923,0.7212,1
3924,0.66760415,1
3925,0.7511072,1
3926,0.7563227,1
3927,0.7511072,1
3928,0.76723456,1
3929,0.752669,1
3930,0.76723456,1
3931,0.608423,1
3932,0.57149357,1
3933,0.608423,1
3934,0.27291566,0
3935,0.50144655,1
3936,0.2729156,0
3937,0.32138216,0
3938,0.5470879,1
3939,0.32138216,0
3940,0.6936462,1
3941,0.504948,1
3942,0.6936462,1
3943,0.63186324,1
3944,0.60925007,1
3945,0.63186324,1
3946,0.55284154,1
3947,0.52965575,1
3948,0.55284154,1
3949,0.53492314,1
3950,0.6856369,1
3951,0.5072517,1
3952,0.6856369,1
3953,0.49765053,0
3954,0.5634287,1
3955,0.49765053,0
3956,0.5139211,1
3957,0.47950986,0
3958,0.5139211,1
3959,0.36633822,0
3960,0.5099842,1
3961,0.36633822,0
3962,0.42055705,0
3963,0.5311464,1
3964,0.42055705,0
3965,0.4500023,0
3966,0.40469763,0
3967,0.45000222,0
3968,0.43685263,0
3969,0.47610173,0
3970,0.43685263,0
3971,0.29873216,0
3972,0.35502028,0
3973,0.29873216,0
3974,0.37370047,0
3975,0.27305248,0
3976,0.3601731,0
3977,0.27305248,0
3978,0.29397586,0
3979,0.28706962,0
3980,0.29397586,0
3981,0.24240628,0
3982,0.29565793,0
3983,0.24240628,0
3984,0.47912604,0
3985,0.33632278,0
3986,0.47912604,0
3987,0.4487437,0
3988,0.6425345,1
3989,0.4487437,0
3990,0.06358394,0
3991,0.31979433,0
3992,0.06358394,0
3993,0.13134634,0
3994,0.025282621,0
3995,0.13134634,0
3996,0.2223579,0
3997,0.24338827,0
3998,0.19376412,0
3999,0.17701516,0
4000,0.16711232,0
4001,0.20942372,0
4002,0.15801147,0
4003,0.30340046,0
4004,0.13832802,0
4005,0.045756817,0
4006,0.05438918,0
4007,0.10040918,0
4008,0.04844719,0
4009,0.05706063,0
4010,0.091888726,0
4011,0.111068696,0
4012,0.084647,0
4013,0.07547858,0
4014,0.11588764,0
4015,0.09140262,0
4016,0.07715052,0
4017,0.14867407,0
4018,0.17023164,0
4019,0.50962234,1
4020,0.28731188,0
4021,0.20069307,0
4022,0.2681779,0
4023,0.33418834,0
4024,0.44880748,0
4025,0.63295984,1
4026,0.34985572,0
4027,0.28683177,0
4028,0.28803664,0
4029,0.56862646,1
4030,0.7016142,1
4031,0.853438,1
4032,0.90822315,1
4033,0.7212,1
4034,0.66760415,1
4035,0.73960876,1
4036,0.7563227,1
4037,0.7511072,1
4038,0.76330507,1
4039,0.752669,1
4040,0.76723456,1
4041,0.6183643,1
4042,0.57149357,1
4043,0.608423,1
4044,0.47041628,0
4045,0.5014466,1
4046,0.2729156,0
4047,0.43149757,0
4048,0.5470879,1
4049,0.32138216,0
4050,0.5748551,1
4051,0.504948,1
4052,0.6936462,1
4053,0.55710924,1
4054,0.60925007,1
4055,0.63186324,1
4056,0.6644008,1
4057,0.52965575,1
4058,0.55284154,1
4059,0.53492314,1
4060,0.5226899,1
4061,0.5072517,1
4062,0.685637,1
4063,0.6500205,1
4064,0.5634287,1
4065,0.49765053,0
4066,0.62846816,1
4067,0.47950986,0
4068,0.5139211,1
4069,0.49915573,0
4070,0.5099842,1
4071,0.36633822,0
4072,0.5488192,1
4073,0.5311464,1
4074,0.42055705,0
4075,0.47525615,0
4076,0.4046977,0
4077,0.4500023,0
4078,0.3834481,0
4079,0.47610173,0
4080,0.43685263,0
4081,0.37490702,0
4082,0.35502028,0
4083,0.29873216,0
4084,0.37370047,0
4085,0.42318302,0
4086,0.3601731,0
4087,0.27305248,0
4088,0.3140905,0
4089,0.28706962,0
4090,0.29397586,0
4091,0.2114174,0
4092,0.29565793,0
4093,0.24240628,0
4094,0.34095395,0
4095,0.33632255,0
4096,0.47912604,0
4097,0.545828,1
4098,0.6425345,1
4099,0.4487437,0
4100,0.42388162,0
4101,0.31979433,0
4102,0.06358394,0
4103,0.01812461,0
4104,0.025282621,0
4105,0.13134634,0
4106,0.17562228,0
4107,0.10736284,0
4108,0.23874289,0
4109,0.18155497,0
4110,0.28462464,0
4111,0.14757171,0
4112,0.15827066,0
4113,0.08152297,0
4114,0.26550594,0
4115,0.119345784,0
4116,0.065726966,0
4117,0.06350729,0
4118,0.13123867,0
4119,0.12602311,0
4120,0.11266956,0
4121,0.1623218,0
4122,0.12202528,0
4123,0.124049455,0
4124,0.08118898,0
4125,0.06554949,0
4126,0.1824016,0
4127,0.27427068,0
4128,0.43049258,0
4129,0.1971981,0
4130,0.09003332,0
4131,0.27181453,0
4132,0.25122583,0
4133,0.34001195,0
4134,0.45720875,0
4135,0.71887314,1
4136,0.5200545,1
4137,0.34905523,0
4138,0.23504001,0
4139,0.36117744,0
4140,0.57486075,1
4141,0.771158,1
4142,0.84348786,1
4143,0.84503996,1
4144,0.5568898,1
4145,0.80511665,1
4146,0.74334157,1
4147,0.8112774,1
4148,0.73951954,1
4149,0.8387282,1
4150,0.7505592,1
4151,0.6209928,1
4152,0.63235986,1
4153,0.63290143,1
4154,0.49283236,0
4155,0.48557693,0
4156,0.2734689,0
4157,0.37517068,0
4158,0.63801396,1
4159,0.5987891,1
4160,0.42905697,0
4161,0.5203856,1
4162,0.49144047,0
4163,0.6250171,1
4164,0.585943,1
4165,0.5984871,1
4166,0.5990993,1
4167,0.71407187,1
4168,0.5758131,1
4169,0.60854626,1
4170,0.57600677,1
4171,0.6334772,1
4172,0.59517586,1
4173,0.6963724,1
4174,0.5871526,1
4175,0.48353487,0
4176,0.690851,1
4177,0.7342385,1
4178,0.51679367,1
4179,0.48228586,0
4180,0.48651165,0
4181,0.47941506,0
4182,0.4174524,0
4183,0.5234042,1
4184,0.49091417,0
4185,0.45740962,0
4186,0.44124895,0
4187,0.375306,0
4188,0.45845264,0
4189,0.4763945,0
4190,0.43546635,0
4191,0.37631294,0
4192,0.37673283,0
4193,0.3718711,0
4194,0.3509797,0
4195,0.32761687,0
4196,0.37804294,0
4197,0.36317387,0
4198,0.39495817,0
4199,0.33909288,0
4200,0.35663706,0
4201,0.34492728,0
4202,0.3639248,0
4203,0.41326168,0
4204,0.2837778,0
4205,0.18640527,0
4206,0.24893525,0
4207,0.30083394,0
4208,0.44300914,0
4209,0.46471938,0
4210,0.42263934,0
4211,0.4248763,0
4212,0.33600062,0
4213,0.04743108,0
4214,0.016486645,0
4215,0.028815925,0
4216,0.124543965,0
4217,0.19164965,0
4218,0.095909774,0
4219,0.13187435,0
4220,0.14623627,0
4221,0.28998145,0
4222,0.21720594,0
4223,0.22837126,0
4224,0.24350029,0
4225,0.16325605,0
4226,0.14392367,0
4227,0.09878394,0
4228,0.11596906,0
4229,0.21512857,0
4230,0.24224055,0
4231,0.1435259,0
4232,0.16957822,0
4233,0.1424906,0
4234,0.17435938,0
4235,0.103015214,0
4236,0.07659155,0
4237,0.065571964,0
4238,0.16281733,0
4239,0.19392946,0
4240,0.09995291,0
4241,0.067876965,0
4242,0.2716564,0
4243,0.36570233,0
4244,0.41291326,0
4245,0.47823218,0
4246,0.3634658,0
4247,0.6154945,1
4248,0.3535248,0
4249,0.37210417,0
4250,0.42045242,0
4251,0.62049204,1
4252,0.8243818,1
4253,0.7338094,1
4254,0.8475326,1
4255,0.82701826,1
4256,0.7665447,1
4257,0.7725799,1
4258,0.7949517,1
4259,0.76219106,1
4260,0.6983177,1
4261,0.5382972,1
4262,0.6759622,1
4263,0.55117947,1
4264,0.494425,0
4265,0.59211516,1
4266,0.26105487,0
4267,0.19286025,0
4268,0.3978688,0
4269,0.6217922,1
4270,0.51503783,1
4271,0.5027657,1
4272,0.49938878,0
4273,0.528086,1
4274,0.6243841,1
4275,0.58066005,1
4276,0.61996174,1
4277,0.6107701,1
4278,0.6821755,1
4279,0.6618341,1
4280,0.4977691,0
4281,0.490702,0
4282,0.62379354,1
4283,0.55075264,1
4284,0.60409224,1
4285,0.5361014,1
4286,0.6032648,1
4287,0.7374999,1
4288,0.6277859,1
4289,0.61850184,1
4290,0.49209195,0
4291,0.47886258,0
4292,0.38933042,0
4293,0.48863098,0
4294,0.44796813,0
4295,0.49873018,0
4296,0.3588264,0
4297,0.40604785,0
4298,0.47875208,0
4299,0.51897097,1
4300,0.5856676,1
4301,0.43211284,0
4302,0.39661744,0
4303,0.36571595,0
4304,0.43654358,0
4305,0.33511442,0
4306,0.27071637,0
4307,0.34296083,0
4308,0.32424065,0
4309,0.34874874,0
4310,0.39593506,0
4311,0.4330784,0
4312,0.3801681,0
4313,0.36679524,0
4314,0.40142378,0
4315,0.27186972,0
4316,0.2253336,0
4317,0.27703696,0
4318,0.45323256,0
4319,0.4203993,0
4320,0.4256357,0
4321,0.4146987,0
4322,0.46361572,0
4323,0.276522,0
4324,0.05367571,0
4325,0.047384083,0
4326,0.052504778,0
4327,0.120936096,0
4328,0.29135638,0
4329,0.18820363,0
4330,0.17350811,0
4331,0.17924711,0
4332,0.20792153,0
4333,0.24956328,0
4334,0.15064079,0
4335,0.09671956,0
4336,0.054051787,0
4337,0.070972085,0
4338,0.11192316,0
4339,0.2037712,0
4340,0.17788202,0
4341,0.2967885,0
4342,0.17342398,0
4343,0.21722105,0
4344,0.1120069,0
4345,0.07219365,0
4346,0.048050284,0
4347,0.08078918,0
4348,0.100485325,0
4349,0.18395627,0
4350,0.09701237,0
4351,0.11490539,0
4352,0.13505009,0
4353,0.31735685,0
4354,0.30266953,0
4355,0.40860865,0
4356,0.2990098,0
4357,0.41224253,0
4358,0.62422067,1
4359,0.40288752,0
4360,0.34064984,0
4361,0.67367065,1
4362,0.6690554,1
4363,0.8661222,1
4364,0.7197219,1
4365,0.82345843,1
4366,0.8684141,1
4367,0.8148711,1
4368,0.8177577,1
4369,0.7088946,1
4370,0.71557516,1
4371,0.6561824,1
4372,0.6640968,1
4373,0.582639,1
4374,0.37215734,0
4375,0.3089795,0
4376,0.48422128,0
4377,0.2881652,0
4378,0.25272912,0
4379,0.68933904,1
4380,0.60326815,1
4381,0.41645512,0
4382,0.49682626,0
4383,0.46541536,0
4384,0.6274244,1
4385,0.67089367,1
4386,0.6329113,1
4387,0.4534927,0
4388,0.69448006,1
4389,0.61778986,1
4390,0.46035424,0
4391,0.53490865,1
4392,0.460622,0
4393,0.49055782,0
4394,0.55692965,1
4395,0.4933929,0
4396,0.5311983,1
4397,0.55421954,1
4398,0.69667065,1
4399,0.6320223,1
4400,0.61740506,1
4401,0.4890175,0
4402,0.43320268,0
4403,0.4498678,0
4404,0.51139873,1
4405,0.51510626,1
4406,0.44395232,0
4407,0.46714446,0
4408,0.4289818,0
4409,0.50494516,1
4410,0.47136566,0
4411,0.45462316,0
4412,0.44504306,0
4413,0.4301762,0
4414,0.4598582,0
4415,0.44507042,0
4416,0.41579512,0
4417,0.3377828,0
4418,0.42419434,0
4419,0.3769263,0
4420,0.358032,0
4421,0.41145265,0
4422,0.43444592,0
4423,0.328699,0
4424,0.30137366,0
4425,0.35914534,0
4426,0.2649607,0
4427,0.29124457,0
4428,0.2552114,0
4429,0.4101636,0
4430,0.43306476,0
4431,0.42097518,0
4432,0.49300697,0
4433,0.5096838,1
4434,0.18727395,0
4435,0.04093969,0
4436,0.022140503,0
4437,0.02141717,0
4438,0.031751394,0
4439,0.26525795,0
4440,0.20689642,0
4441,0.16728109,0
4442,0.19322214,0
4443,0.117091686,0
4444,0.13437125,0
4445,0.048127174,0
4446,0.049183726,0
4447,0.1593397,0
4448,0.17257583,0
4449,0.20059207,0
4450,0.22493672,0
4451,0.16533414,0
4452,0.21598944,0
4453,0.13087225,0
4454,0.102728516,0
4455,0.11993125,0
4456,0.10689902,0
4457,0.061622858,0
4458,0.16113031,0
4459,0.12716725,0
4460,0.10497627,0
4461,0.14282498,0
4462,0.1310876,0
4463,0.10430497,0
4464,0.29812407,0
4465,0.44755176,0
4466,0.46645427,0
4467,0.574048,1
4468,0.46798578,0
4469,0.48413503,0
4470,0.48006842,0
4471,0.29222995,0
4472,0.5350317,1
4473,0.51230574,1
4474,0.8124682,1
4475,0.73194647,1
4476,0.87362945,1
4477,0.79498494,1
4478,0.7112694,1
4479,0.6960154,1
4480,0.6668056,1
4481,0.7129669,1
4482,0.68222284,1
4483,0.58851993,1
4484,0.465692,0
4485,0.4950346,0
4486,0.38217264,0
4487,0.2911032,0
4488,0.23702416,0
4489,0.30987555,0
4490,0.54656863,1
4491,0.42973614,0
4492,0.43721303,0
4493,0.48278084,0
4494,0.53255796,1
4495,0.70995635,1
4496,0.66398704,1
4497,0.5430174,1
4498,0.47971296,0
4499,0.6904087,1
4500,0.58937836,1
4501,0.6969265,1
4502,0.50775605,1
4503,0.41098648,0
4504,0.6786291,1
4505,0.5521155,1
4506,0.61198807,1
4507,0.565042,1
4508,0.5688667,1
4509,0.6632279,1
4510,0.6496464,1
4511,0.4966387,0
4512,0.48402646,0
4513,0.45924342,0
4514,0.49317783,0
4515,0.5995502,1
4516,0.48962778,0
4517,0.49201244,0
4518,0.44552648,0
4519,0.46350238,0
4520,0.5551263,1
4521,0.46843413,0
4522,0.40255758,0
4523,0.4994234,0
4524,0.59153414,1
4525,0.43573326,0
4526,0.46056795,0
4527,0.4699132,0
4528,0.36571681,0
4529,0.43239918,0
4530,0.38437095,0
4531,0.27483368,0
4532,0.41069216,0
4533,0.4289137,0
4534,0.40971148,0
4535,0.34449458,0
4536,0.35524487,0
4537,0.28934863,0
4538,0.35963628,0
4539,0.28895193,0
4540,0.3534528,0
4541,0.42757365,0
4542,0.4295996,0
4543,0.4855066,0
4544,0.45888484,0
4545,0.16573822,0
4546,0.06801823,0
4547,0.02655372,0
4548,0.022774488,0
4549,0.10171211,0
4550,0.29030704,0
4551,0.15593815,0
4552,0.05670935,0
4553,0.0764924,0
4554,0.14580989,0
4555,0.0764924,0
4556,0.2519427,0
4557,0.2631093,0
4558,0.2519427,0
4559,0.23106143,0
4560,0.20586732,0
4561,0.23106143,0
4562,0.08220339,0
4563,0.17981392,0
4564,0.08220339,0
4565,0.11599442,0
4566,0.077763736,0
4567,0.08959532,0
4568,0.077763736,0
4569,0.21695697,0
4570,0.15378746,0
4571,0.21695697,0
4572,0.13428938,0
4573,0.19797409,0
4574,0.13428938,0
4575,0.23638585,0
4576,0.2835381,0
4577,0.23638576,0
4578,0.5208615,1
4579,0.6968925,1
4580,0.5208615,1
4581,0.4027739,0
4582,0.4894616,0
4583,0.4027739,0
4584,0.5485051,1
4585,0.7527983,1
4586,0.5485051,1
4587,0.7217995,1
4588,0.7357434,1
4589,0.7217995,1
4590,0.68363154,1
4591,0.68535733,1
4592,0.65546864,1
4593,0.68535733,1
4594,0.43904114,0
4595,0.58835745,1
4596,0.43904114,0
4597,0.26976225,0
4598,0.25428748,0
4599,0.26976225,0
4600,0.57005423,1
4601,0.45938554,0
4602,0.57005423,1
4603,0.40208003,0
4604,0.5272982,1
4605,0.40208003,0
4606,0.7208721,1
4607,0.6864429,1
4608,0.7208724,1
4609,0.7151407,1
4610,0.6887665,1
4611,0.7151407,1
4612,0.48827118,0
4613,0.6150035,1
4614,0.48827118,0
4615,0.5282896,1
4616,0.66419315,1
4617,0.611839,1
4618,0.66419315,1
4619,0.5834781,1
4620,0.6860349,1
4621,0.5834781,1
4622,0.41475278,0
4623,0.5781588,1
4624,0.41475278,0
4625,0.5056047,1
4626,0.56745386,1
4627,0.5056047,1
4628,0.45473582,0
4629,0.33068267,0
4630,0.45473582,0
4631,0.3796237,0
4632,0.43689227,0
4633,0.3796237,0
4634,0.56590587,1
4635,0.62668216,1
4636,0.56590587,1
4637,0.47307196,0
4638,0.5416299,1
4639,0.47307193,0
4640,0.43753788,0
4641,0.39216167,0
4642,0.3882239,0
4643,0.39216167,0
4644,0.43658304,0
4645,0.38266367,0
4646,0.43658304,0
4647,0.26894775,0
4648,0.2604785,0
4649,0.26894775,0
4650,0.41731936,0
4651,0.41590977,0
4652,0.41731936,0
4653,0.45684066,0
4654,0.50103134,1
4655,0.45684066,0
4656,0.060457468,0
4657,0.040933102,0
4658,0.060457468,0
4659,0.24759448,0
4660,0.044767737,0
4661,0.24759448,0
4662,0.05670935,0
4663,0.15593815,0
4664,0.14580989,0
4665,0.0764924,0
4666,0.15391314,0
4667,0.2631093,0
4668,0.2519427,0
4669,0.1479151,0
4670,0.20586744,0
4671,0.23106146,0
4672,0.1299341,0
4673,0.17981392,0
4674,0.08220339,0
4675,0.11599442,0
4676,0.10452244,0
4677,0.08959532,0
4678,0.077763736,0
4679,0.1259816,0
4680,0.15378746,0
4681,0.21695697,0
4682,0.21069038,0
4683,0.19797409,0
4684,0.13428938,0
4685,0.18682584,0
4686,0.2835381,0
4687,0.23638576,0
4688,0.39449233,0
4689,0.6968925,1
4690,0.5208615,1
4691,0.5495123,1
4692,0.4894616,0
4693,0.4027739,0
4694,0.7432369,1
4695,0.7527983,1
4696,0.5485051,1
4697,0.7096078,1
4698,0.7357434,1
4699,0.7217995,1
4700,0.68363154,1
4701,0.568037,1
4702,0.65546894,1
4703,0.6853572,1
4704,0.6320888,1
4705,0.58835745,1
4706,0.43904114,0
4707,0.25650698,0
4708,0.25428748,0
4709,0.26976225,0
4710,0.34218144,0
4711,0.45938554,0
4712,0.57005423,1
4713,0.6150016,1
4714,0.5272982,1
4715,0.40208003,0
4716,0.73388284,1
4717,0.686443,1
4718,0.7208724,1
4719,0.40924126,0
4720,0.6887665,1
4721,0.7151407,1
4722,0.73089033,1
4723,0.6150035,1
4724,0.48827118,0
4725,0.5282896,1
4726,0.5799756,1
4727,0.611839,1
4728,0.66419315,1
4729,0.7426631,1
4730,0.6860349,1
4731,0.5834781,1
4732,0.63859093,1
4733,0.5781588,1
4734,0.4147527,0
4735,0.5730489,1
4736,0.56745386,1
4737,0.5056047,1
4738,0.50451356,1
4739,0.33068267,0
4740,0.45473582,0
4741,0.59593916,1
4742,0.43689227,0
4743,0.3796237,0
4744,0.48018786,0
4745,0.62668216,1
4746,0.56590587,1
4747,0.6769238,1
4748,0.54162985,1
4749,0.47307196,0
4750,0.43753788,0
4751,0.38915902,0
4752,0.3882239,0
4753,0.39216167,0
4754,0.29848418,0
4755,0.38266367,0
4756,0.43658304,0
4757,0.33364177,0
4758,0.2604785,0
4759,0.26894775,0
4760,0.2964053,0
4761,0.41590977,0
4762,0.41731936,0
4763,0.35863566,0
4764,0.50103134,1
4765,0.45684066,0
4766,0.21712852,0
4767,0.040933102,0
4768,0.060457468,0
4769,0.031543016,0
4770,0.044767737,0
4771,0.24759448,0
4772,0.22349933,0
4773,0.06261283,0
4774,0.08925539,0
4775,0.095987946,0
4776,0.15118894,0
4777,0.19001204,0
4778,0.1597313,0
4779,0.16478983,0
4780,0.12588415,0
4781,0.13608328,0
4782,0.12625745,0
4783,0.09180969,0
4784,0.1079559,0
4785,0.10017151,0
4786,0.12000051,0
4787,0.08856869,0
4788,0.10238558,0
4789,0.15444988,0
4790,0.2583757,0
4791,0.17158124,0
4792,0.3331672,0
4793,0.26327384,0
4794,0.17789847,0
4795,0.23191205,0
4796,0.25720125,0
4797,0.2785927,0
4798,0.41628587,0
4799,0.34861386,0
4800,0.4709968,0
4801,0.6487396,1
4802,0.6746478,1
4803,0.3786645,0
4804,0.54128796,1
4805,0.5587255,1
4806,0.43367,0
4807,0.5442916,1
4808,0.72350824,1
4809,0.66173667,1
4810,0.6978794,1
4811,0.5654578,1
4812,0.4393893,0
4813,0.62479854,1
4814,0.4314349,0
4815,0.28672832,0
4816,0.2714275,0
4817,0.25780153,0
4818,0.195802,0
4819,0.39096305,0
4820,0.58334494,1
4821,0.17098084,0
4822,0.3764135,0
4823,0.38726074,0
4824,0.71031064,1
4825,0.5196674,1
4826,0.503007,1
4827,0.7266607,1
4828,0.7162082,1
4829,0.4712747,0
4830,0.43772313,0
4831,0.74553055,1
4832,0.73359007,1
4833,0.65535897,1
4834,0.56529975,1
4835,0.4355216,0
4836,0.6693973,1
4837,0.56162846,1
4838,0.6878619,1
4839,0.6762487,1
4840,0.7109286,1
4841,0.6447291,1
4842,0.5259888,1
4843,0.59078443,1
4844,0.61429757,1
4845,0.55875003,1
4846,0.5739321,1
4847,0.63944,1
4848,0.46101373,0
4849,0.43086877,0
4850,0.44108158,0
4851,0.5412871,1
4852,0.4940522,0
4853,0.42387974,0
4854,0.48651385,0
4855,0.47181702,0
4856,0.48687616,0
4857,0.5514911,1
4858,0.65793663,1
4859,0.47560477,0
4860,0.48872122,0
4861,0.45888785,0
4862,0.4210882,0
4863,0.3119458,0
4864,0.41843587,0
4865,0.29490215,0
4866,0.36294273,0
4867,0.4324385,0
4868,0.29383337,0
4869,0.24955353,0
4870,0.26919252,0
4871,0.27502877,0
4872,0.41918486,0
4873,0.4624757,0
4874,0.4379946,0
4875,0.3980676,0
4876,0.5489161,1
4877,0.15822524,0
4878,0.03463337,0
